"ZIP","MedianIncome"
8558,180625
8559,118311
8560,107234
8562,59886
8608,15855
8609,29336
8610,57765
8611,36121
8618,40581
8619,70203
8620,87606
8628,89630
8629,56462
8638,53435
8640,59821
8641,51551
8648,93696
8690,96503
8691,115118
8701,42993
8720,120701
8721,77990
8722,70586
8723,66378
8724,77297
8730,127163
8731,70976
8732,81574
8733,59878
8734,79907
8735,60719
8736,106362
8738,89375
8740,64924
8741,88971
8742,87426
8750,114013
8751,50982
8752,68906
8753,73227
8755,69682
8757,39271
8758,64531
8759,36980
8801,115700
8802,119922
8804,77292
8805,68857
8807,115974
8808,72750
8809,99000
8810,122009
8812,92490
8816,101245
8817,84605
8820,116577
8821,54868
8822,104104
8823,101690
8824,122309
8825,101618
8826,92361
8827,110395
8828,75096
8829,84634
8830,83329
8831,73122
8832,53813
8833,133576
8835,65163
8836,143500
8837,74764
8840,111833
8844,115286
8846,82663
8848,95094
8850,108114
8852,101088
8853,122917
8854,89244
8857,88736
8859,78787
8861,50067
8863,80420
8865,57756
8867,123241
8869,72981
8872,74352
8873,87213
8876,86395
8879,71242
8880,77713
8882,64951
8884,74668
8886,106429
8887,82692
8889,130814
8901,40428
8902,83057
8904,67829
10001,85168
10002,35594
10003,100791
10004,123056
10005,130116
10006,125364
10007,234958
10009,60788
10010,110142
10011,114134
10012,101815
10013,104167
10014,119026
10016,102703
10017,106795
10018,105479
10019,94477
10021,115681
10022,123693
10023,115080
10024,118594
10025,80025
10026,52082
10027,42754
10028,111302
10029,32500
10030,33720
10031,41848
10032,40054
10033,46349
10034,45643
10035,26893
10036,83812
10037,39463
10038,82910
10039,32257
10040,45811
10044,86483
10065,118310
10069,155702
10075,114481
10128,103817
10162,178822
10280,146875
10282,250001
10301,55700
10302,55864
10303,55198
10304,53843
10305,74063
10306,78745
10307,77278
10308,87493
10309,93248
10310,69201
10312,88567
10314,77761
10451,26419
10452,25771
10453,22914
10454,21553
10455,23962
10456,25868
10457,25967
10458,30339
10459,24805
10460,24086
10461,55332
10462,48315
10463,56568
10464,76917
10465,73068
10466,44354
10467,34964
10468,34988
10469,57124
10470,58839
10471,81594
10472,29934
10473,36686
10474,26901
10475,46340
10501,130313
10502,161734
10504,213688
10505,118333
10506,194917
10507,66106
10509,94768
10510,153152
10511,99479
10512,90585
10514,244527
10516,93750
10517,100313
10518,190058
10520,94261
10522,120631
10523,90406
10524,115833
10526,123571
10527,144286
10528,110417
10530,101553
10532,97125
10533,135697
10535,65147
10536,161650
10537,73235
10538,153750
10541,109076
10543,82265
10546,144167
10547,96833
10548,78724
10549,95704
10550,42002
10552,68196
10553,60403
10560,129306
10562,73797
10566,55453
10567,118482
10570,124427
10573,69523
10576,180000
10577,193125
10578,106176
10579,120162
10580,168750
10583,177332
10588,73233
10589,94652
10590,141646
10591,79988
10594,133256
10595,106331
10596,70714
10597,222917
10598,116741
10601,70701
10603,94088
10604,84741
10605,108065
10606,75775
10607,127232
10701,45049
10703,60964
10704,73956
10705,46013
10706,119841
10707,81818
10708,105738
10709,1e+05
10710,86132
10801,57103
10803,150688
10804,166000
10805,62556
10901,93389
10913,123787
10914,126389
10916,107938
10917,97778
10918,98314
10919,98017
10920,101250
10921,85182
10922,99732
10923,79317
10924,93947
10925,77823
10926,68011
10927,58750
10928,79602
10930,129083
10931,63438
10933,98086
10940,56758
10941,65562
10950,66959
10952,55481
10953,127260
10954,93816
10956,121421
10958,87222
10960,80742
10962,94464
10963,71324
10964,96979
10965,98996
10968,97174
10969,67292
10970,84980
10973,93611
10974,89107
10976,60972
10977,56724
10979,70515
10980,94159
10983,110929
10984,112188
10986,119063
10987,103795
10988,74875
10989,105569
10990,87775
10992,94167
10993,53750
10994,136250
10996,107031
10998,86946
11001,102306
11003,91817
11004,91226
11005,63368
11010,98517
11020,123333
11021,89556
11023,104511
11024,96620
11030,164159
11040,111035
11050,112461
11096,45205
11101,51964
11102,56674
11103,62775
11104,57155
11105,62841
11106,56442
11109,133070
11201,109472
11203,46971
11204,47135
11205,47437
11206,31549
11207,35849
11208,37640
11209,65181
11210,59520
11211,59190
11212,28495
11213,37556
11214,52119
11215,108178
11216,52239
11217,94970
11218,60821
11219,36573
11220,40576
11221,43361
11222,73391
11223,44647
11224,31371
11225,48597
11226,45031
11228,63641
11229,55187
11230,43344
11231,84223
11232,47785
11233,35686
11234,75362
11235,45578
11236,60885
11237,46351
11238,75757
11239,24610
11354,43660
11355,38451
11356,57849
11357,74255
11358,66173
11360,82982
11361,81846
11362,82827
11363,90443
11364,70408
11365,62509
11366,78223
11367,57310
11368,45980
11369,51864
11370,53293
11372,52792
11373,45677
11374,55550
11375,72982
11377,51675
11378,61631
11379,75320
11385,60526
11411,81678
11412,71995
11413,80758
11414,70490
11415,64055
11416,59092
11417,66978
11418,63079
11419,62014
11420,61484
11421,64544
11422,85436
11423,66070
11426,77487
11427,65494
11428,68675
11429,77037
11432,52277
11433,45820
11434,57454
11435,55268
11436,66837
11501,89956
11507,110400
11509,141667
11510,95786
11514,83750
11516,100347
11518,91343
11520,68945
11530,144479
11542,74472
11545,139485
11547,116071
11548,120057
11550,57497
11552,100326
11553,67152
11554,93855
11557,114949
11558,87176
11559,114816
11560,110341
11561,88249
11563,81068
11565,106875
11566,133333
11568,170250
11569,114844
11570,106574
11572,103401
11575,75881
11576,157057
11577,120650
11579,113095
11580,98922
11581,95829
11590,92506
11596,116143
11598,130906
11691,41190
11692,42333
11693,53829
11694,79145
11697,100909
11701,76593
11702,104744
11703,92817
11704,81028
11705,95590
11706,79928
11709,100078
11710,115328
11713,71101
11714,99645
11715,113017
11716,80068
11717,69615
11718,119750
11719,89375
11720,94192
11721,108611
11722,67222
11724,189000
11725,120750
11726,67259
11727,77891
11729,84063
11730,115981
11731,106453
11732,115333
11733,143438
11735,96455
11738,95129
11739,140000
11740,107446
11741,98914
11742,89000
11743,117273
11746,101171
11747,123167
11749,86318
11751,94395
11752,93179
11753,149750
11754,98191
11755,100955
11756,105708
11757,80677
11758,109123
11762,121469
11763,81237
11764,114722
11765,171250
11766,113125
11767,117679
11768,119806
11769,87202
11771,119688
11772,68955
11776,94067
11777,104167
11778,91545
11779,86684
11780,112625
11782,105872
11783,112224
11784,88319
11786,126129
11787,115162
11788,105014
11789,77068
11790,123343
11791,157267
11792,121153
11793,117914
11795,112205
11796,92794
11797,156467
11798,71250
11801,99958
11803,132371
11804,105859
11901,55966
11930,94167
11932,74375
11933,64537
11934,97654
11935,88373
11937,90101
11939,74375
11940,97679
11941,103802
11942,92750
11944,57096
11946,76026
11948,102908
11949,105714
11950,72993
11951,64033
11952,89956
11953,72252
11954,77632
11955,61695
11956,61250
11957,73417
11958,66591
11959,87750
11960,68750
11961,61721
11963,86310
11964,79878
11965,117917
11967,82733
11968,81740
11971,90313
11972,106111
11975,68125
11976,133056
11977,95000
11978,82147
11980,91228
12008,106250
12009,91250
12010,45981
12015,53095
12017,73690
12018,82738
12019,94049
12020,73387
12022,50521
12023,62778
12025,64005
12027,98688
12028,74750
12029,85958
12031,44167
12032,46515
12033,71909
12035,37734
12036,53375
12037,58819
12040,41518
12041,57548
12043,49710
12045,46094
12046,81304
12047,52300
12051,58720
12052,64250
12053,81646
12054,97440
12056,93456
12057,53750
12058,67837
12059,73750
12060,67800
12061,85560
12062,69107
12063,99196
12064,62946
12065,84228
12066,60132
12067,63355
12068,52860
12070,65080
12071,53750
12072,49815
12074,67361
12075,61772
12076,60795
12077,94138
12078,39514
12083,70500
12084,69866
12085,45833
12086,56477
12087,71771
12089,64242
12090,57132
12092,34000
12093,49861
12094,75096
12095,48964
12106,71758
12108,57500
12110,71961
12115,83438
12116,45682
12117,53548
12118,67159
12120,49875
12121,72083
12122,40895
12123,76635
12124,62214
12125,52200
12130,120266
12131,66250
12132,63935
12134,51303
12136,88750
12137,54766
12138,60888
12139,57292
12140,89432
12143,48720
12144,63427
12147,69688
12148,104386
12149,50893
12150,64259
12151,74688
12153,85306
12154,65977
12155,49875
12156,78958
12157,54716
12158,81391
12159,90337
12160,54688
12164,65250
12166,39716
12167,48448
12168,63542
12169,52656
12170,65360
12172,37375
12173,70559
12175,52404
12176,74091
12177,71193
12180,50530
12182,40677
12183,52014
12184,78750
12185,75972
12186,89210
12187,41875
12188,62825
12189,52733
12190,45536
12192,61466
12193,76343
12194,41750
12195,30833
12196,90882
12197,41129
12198,85584
12202,25748
12203,52251
12204,55449
12205,63911
12206,29821
12207,12454
12208,57420
12209,52334
12210,47219
12211,95072
12302,70438
12303,62392
12304,47500
12305,29643
12306,61286
12307,17893
12308,44482
12309,93090
12401,48058
12404,57292
12405,46319
12407,52396
12409,72550
12410,62813
12411,81905
12412,61389
12413,32661
12414,41825
12416,22981
12417,51400
12418,71111
12419,56042
12420,108542
12421,55000
12422,68929
12423,43792
12424,61250
12427,88561
12428,46045
12429,88158
12430,48458
12431,39182
12432,59800
12433,135811
12434,31667
12436,51250
12438,125588
12439,39808
12440,52214
12441,83906
12442,28125
12443,84125
12444,39643
12446,55364
12449,42150
12451,77321
12452,41176
12453,34258
12454,58500
12455,41200
12456,45156
12458,43500
12459,40234
12460,33000
12461,64348
12463,57250
12464,48889
12465,56765
12466,68007
12468,48942
12469,47917
12470,61087
12471,53871
12472,54453
12473,72573
12474,45335
12477,58871
12480,55163
12481,65429
12482,39531
12484,63881
12485,54079
12486,87639
12487,73299
12489,75592
12491,71563
12492,46250
12493,86164
12494,66484
12495,96607
12496,55556
12498,72241
12501,65156
12502,73438
12503,62188
12504,86250
12507,68194
12508,68963
12513,62833
12514,96103
12515,54531
12516,62431
12517,54907
12518,78896
12520,89892
12521,80903
12522,51530
12523,70962
12524,77284
12525,72308
12526,70563
12528,67689
12529,67875
12531,82050
12533,102592
12534,45223
12538,74145
12540,103454
12542,69750
12543,54570
12545,75224
12546,58125
12547,76377
12548,52708
12549,83026
12550,55631
12553,71951
12561,67264
12563,84956
12564,82119
12565,38384
12566,76882
12567,63333
12569,75387
12570,97679
12571,69720
12572,73200
12574,120074
12575,126813
12577,109107
12578,87059
12580,78750
12581,73482
12582,99398
12583,71786
12585,113148
12586,68998
12589,77686
12590,81169
12592,63750
12594,61875
12601,40699
12603,78299
12701,33624
12719,58229
12720,80889
12721,61841
12723,52727
12724,64375
12725,50417
12726,68182
12729,53092
12732,39297
12733,41402
12734,64125
12736,31250
12737,67500
12738,59226
12740,65972
12741,30000
12743,52050
12745,67125
12746,87292
12747,63533
12748,62083
12749,48421
12750,76094
12751,50323
12752,39297
12754,37031
12758,51923
12759,26250
12760,51250
12762,38194
12763,62216
12764,45956
12765,78250
12766,54792
12767,111250
12768,60402
12769,73594
12770,61250
12771,49497
12775,98669
12776,53594
12777,76786
12779,37597
12780,37350
12781,61944
12783,60658
12785,51250
12786,47717
12787,57679
12788,47404
12789,51964
12790,52607
12791,70163
12792,36985
12801,46305
12803,61906
12804,65224
12808,70125
12809,52971
12810,70288
12812,63672
12814,53958
12815,61394
12816,52835
12817,63125
12819,55469
12821,44952
12822,53767
12824,62813
12827,58563
12828,49633
12831,80055
12832,43370
12833,76600
12834,64484
12835,51444
12836,58036
12837,45486
12838,62321
12839,46788
12841,38125
12842,44375
12843,35750
12844,77929
12845,66555
12846,54841
12847,66875
12849,57188
12850,74792
12851,44375
12852,47500
12853,36250
12855,45000
12856,48705
12857,50625
12858,69583
12859,58262
12860,39798
12861,59375
12863,79219
12865,57831
12866,74025
12870,46667
12871,65104
12872,29167
12873,49150
12874,68500
12878,50625
12883,53963
12884,55250
12885,48641
12887,45759
12901,44763
12903,53449
12910,46471
12912,53375
12913,55435
12914,43250
12916,57083
12917,51711
12918,58505
12919,32392
12920,51250
12921,70158
12922,53906
12923,40227
12924,50556
12926,49741
12927,41250
12928,49073
12929,50714
12930,49375
12932,49479
12934,48438
12935,48112
12936,61125
12937,42721
12939,52917
12941,63125
12942,56161
12943,53152
12944,44322
12945,71250
12946,55952
12950,53750
12952,41250
12953,50728
12955,64583
12956,59511
12957,42703
12958,41018
12959,44345
12960,75833
12961,32708
12962,67478
12964,80417
12965,40486
12966,40915
12967,44306
12969,41786
12970,48125
12972,65913
12973,60208
12974,49333
12975,71667
12976,66042
12979,59400
12980,40833
12981,59570
12983,49859
12985,39414
12986,53236
12987,32917
12989,65592
12992,50375
12993,49491
12996,56750
12997,57500
12998,42350
13020,52083
13021,47905
13026,67159
13027,70593
13028,40000
13029,62459
13030,65241
13031,70182
13032,52646
13033,61000
13034,61154
13035,71865
13036,52461
13037,67655
13039,83341
13040,49353
13041,84621
13042,58241
13044,67768
13045,47667
13052,51818
13053,59423
13054,56979
13057,59256
13060,67656
13061,59241
13062,80000
13063,81711
13066,78929
13068,61291
13069,46474
13071,65188
13072,50313
13073,54729
13074,54167
13076,53710
13077,57672
13078,87734
13080,57557
13081,66528
13082,64123
13083,56154
13084,63777
13087,145066
13088,53934
13090,69519
13092,63854
13101,60889
13104,97569
13108,72537
13110,70417
13111,49306
13112,52727
13113,68750
13114,57500
13115,51125
13116,57798
13117,50833
13118,55951
13120,57132
13122,57353
13123,56793
13124,46667
13126,47992
13131,55820
13132,60329
13134,61406
13135,50347
13136,45000
13140,54592
13141,50156
13142,44833
13143,49444
13144,41935
13145,49015
13146,46149
13147,60486
13148,47987
13152,87367
13153,59417
13155,46071
13156,57332
13157,40563
13158,46012
13159,72724
13160,63063
13162,81205
13163,46250
13164,75057
13165,51768
13166,58065
13167,47708
13202,14793
13203,32984
13204,29007
13205,29547
13206,37959
13207,48645
13208,34896
13209,52760
13210,26120
13211,46368
13212,54539
13214,72694
13215,83671
13219,57405
13224,53590
13301,73750
13302,44453
13303,64531
13304,77177
13305,63229
13308,43990
13309,51851
13310,47566
13312,49063
13313,42500
13314,42443
13315,57059
13316,44867
13317,49107
13318,62885
13319,32148
13320,56477
13321,45536
13322,45625
13323,60174
13324,38550
13325,49615
13326,54637
13327,45882
13328,65250
13329,47006
13332,44516
13333,63250
13335,59479
13337,40938
13338,50956
13339,42917
13340,53730
13341,109792
13342,60833
13343,53750
13346,68456
13348,50189
13350,46985
13353,32500
13354,77946
13355,49537
13357,45855
13360,43250
13361,52969
13362,55192
13363,58274
13364,32333
13365,46849
13367,55955
13368,47308
13402,47712
13403,75260
13404,37083
13406,49297
13407,47664
13408,53417
13409,50938
13410,56250
13411,44286
13413,67509
13415,42188
13416,56083
13417,35703
13418,54643
13420,52025
13421,48689
13424,55145
13425,50000
13428,46333
13431,55529
13433,46541
13435,55750
13436,48750
13437,49107
13438,50489
13439,47755
13440,50128
13450,65250
13452,40293
13454,35938
13456,64473
13459,46771
13460,41994
13461,55746
13464,41875
13468,46607
13469,78750
13470,42054
13471,50605
13472,70357
13473,52321
13476,53167
13477,46402
13478,61250
13480,48438
13483,40893
13484,72353
13485,39896
13486,56974
13488,52292
13489,42500
13490,62485
13491,58000
13492,59708
13493,47188
13494,50625
13495,52830
13501,32920
13502,39041
13601,46125
13602,41111
13603,42989
13605,51553
13606,66063
13607,48792
13608,44881
13612,64020
13613,42063
13615,53207
13616,53197
13617,53512
13618,50951
13619,52383
13620,41982
13621,43958
13622,44524
13624,62515
13625,53300
13626,46458
13628,50938
13630,52143
13633,58125
13634,57356
13635,42656
13636,63125
13637,50503
13638,39297
13639,45208
13640,51111
13642,42733
13646,44118
13647,100625
13648,45380
13650,57292
13651,109375
13652,53403
13654,49286
13655,40731
13656,51709
13658,56852
13659,51750
13660,46750
13661,63182
13662,41610
13664,64583
13665,64375
13666,23661
13667,50375
13668,49883
13669,42341
13670,35417
13672,53125
13673,48073
13675,85476
13676,50777
13679,41875
13680,35781
13681,45625
13682,74167
13684,45926
13685,56771
13687,48750
13690,40556
13691,60769
13693,46250
13694,68958
13695,98594
13697,47083
13730,50517
13731,47188
13732,79303
13733,48964
13734,46797
13736,53864
13739,52216
13740,63438
13743,59595
13744,50000
13746,51700
13748,51627
13750,34792
13752,49659
13753,50434
13754,42888
13755,36806
13756,49615
13757,51069
13760,53532
13774,75263
13775,51481
13776,38750
13777,67500
13778,59202
13780,45265
13782,50357
13783,38487
13784,38594
13786,51458
13787,43000
13788,49766
13790,41825
13794,86500
13795,47841
13796,57000
13797,48024
13801,36184
13802,58516
13803,56458
13804,63977
13806,71250
13807,55500
13808,51750
13809,43472
13810,37009
13811,54227
13812,50341
13813,47969
13815,47385
13820,45350
13825,53155
13827,57888
13830,46548
13832,34750
13833,47404
13834,67800
13835,46979
13838,40833
13839,44531
13841,36591
13842,82000
13843,46510
13844,46250
13846,47000
13849,43438
13850,62003
13856,39781
13859,63510
13860,80938
13862,60980
13863,56406
13864,35347
13865,61364
13901,42386
13903,44136
13904,45513
13905,37288
14001,58082
14004,67535
14005,59392
14006,57401
14008,53300
14009,45456
14011,60833
14012,55564
14013,48438
14020,47976
14024,60307
14025,59009
14026,87634
14028,55234
14030,53170
14031,80402
14032,101141
14033,95000
14034,58938
14035,70859
14036,61250
14037,69063
14039,63125
14040,54458
14041,50795
14042,37679
14043,54020
14047,62442
14048,37480
14051,110506
14052,73908
14054,55972
14055,63315
14057,63359
14058,66667
14059,80025
14060,50870
14061,58125
14062,50761
14063,51297
14065,44861
14066,51400
14067,52113
14068,69857
14069,41176
14070,41014
14072,79778
14075,67538
14080,63211
14081,54265
14082,55625
14085,89395
14086,77420
14091,60046
14092,63355
14094,52618
14098,53343
14101,53424
14102,85050
14103,46345
14105,58254
14108,52394
14111,55000
14113,45714
14120,57492
14125,52723
14126,58056
14127,87369
14129,42833
14130,54821
14131,70245
14132,61308
14134,78125
14135,34250
14136,51055
14138,50333
14139,77027
14141,54746
14143,56250
14145,57250
14150,53150
14167,57500
14169,32109
14170,70688
14171,45365
14172,60208
14173,37917
14174,65353
14201,25207
14202,41731
14203,32260
14204,25222
14206,36315
14207,24091
14208,25170
14209,31194
14210,36081
14211,24326
14212,23496
14213,29515
14214,43415
14215,33643
14216,52313
14217,51281
14218,36487
14219,50630
14220,49749
14221,78002
14222,54333
14223,60632
14224,60611
14225,46170
14226,66117
14227,50712
14228,50767
14301,23449
14303,28875
14304,49059
14305,33781
14411,42924
14414,57561
14416,50951
14418,71118
14420,54811
14422,61302
14423,54630
14424,54654
14425,65679
14427,53690
14428,66123
14432,54397
14433,52538
14435,63802
14437,44945
14441,56667
14445,50235
14450,77955
14454,44814
14456,43476
14462,56875
14464,57078
14466,69977
14467,72377
14468,66339
14469,62468
14470,51418
14471,60795
14472,84074
14475,75313
14476,53857
14477,61597
14478,83355
14479,31467
14480,38276
14481,53669
14482,53238
14485,50417
14486,59315
14487,65977
14489,49226
14502,67780
14504,50278
14505,65323
14506,126058
14507,58125
14510,45020
14511,45667
14512,53196
14513,41268
